TWEET_ID,AUTHOR_COVID,AUTHOR_SYMPTOMS,FAMILY,FAMILY_COVID,FAMILY_SYMPTOMS
1422697295502577664,False,False,False,False,False,
1448938701258625039,True,False,False,False,False,
1493130065458212864,True,True,False,False,False,
1347014580099276800,False,False,False,False,False,
1484630619816669186,False,False,False,False,False,
1436411905011245065,False,False,True,True,False,
1349751771963531266,False,False,False,False,False,
1352755388622495746,False,False,False,False,False,
1448706423760826374,True,False,True,False,False,
1438163900067950597,False,False,True,False,True,
1249414676997386243,False,False,False,False,False,
1329941369822072833,False,False,False,False,False,
1482456693258682368,False,False,True,True,False,
1373889419715952641,True,False,True,False,False,
1308824545776762880,False,False,True,False,False,
1424153245367291909,False,False,False,False,False,
1485965885923803140,False,False,False,False,False,
1467769610942685189,True,False,False,False,False,
1444302598400614407,False,False,False,False,False,
1239808228399222785,True,True,True,False,False,
1326203389873631236,False,True,False,False,False,
1296523576800092165,False,False,True,True,False,
1445865507882561537,False,False,False,False,False,
1311043870730354688,False,False,False,False,False,
1440600373056573451,True,False,False,False,False,
1457586860629184512,True,False,False,False,False,
1418111987855335425,True,False,True,False,False,
1494764260760694790,False,False,False,False,False,
1443233539227590661,False,False,False,False,False,
1440301379608727552,False,True,False,False,False,
1436635019976527878,True,False,False,False,False,
1401242900218847238,True,False,False,False,False,
1468529895319953409,False,False,False,False,False,
1395347837941125120,False,False,False,False,False,
1358112402668199937,False,False,True,True,False,
1470354019772207112,False,False,False,False,False,
1259632298846228481,False,False,True,True,False,
1428723522986258437,False,False,False,False,False,
1442622436973981699,False,False,False,False,False,
1363236155056152579,False,False,True,False,False,
1479066370725888000,False,False,False,False,False,
1378656721892216836,False,True,False,False,False,
1420114789309747201,False,False,False,False,False,
1499909958607020038,False,False,False,False,False,
1442601005770752001,False,False,False,False,False,
1360248019736793101,False,False,False,False,False,
1445268502147911680,False,True,False,False,False,
1422455919804354561,True,False,False,False,False,
1495733928707211267,True,True,False,False,False,
1355477643458719745,True,True,False,False,False,
1478490072525721602,False,False,True,True,False,
1482087947075653632,False,False,False,False,False,
1346994657889316865,False,False,False,False,False,
1443748194353967120,True,False,False,False,False,
1413789710007275521,False,False,True,True,False,
1447499512784769024,False,False,False,False,False,
1435190891766030336,False,True,False,False,False,
1449574165233668097,False,False,True,True,False,
1428751764455628804,False,False,False,False,False,
1441154752402935809,False,False,True,False,False,
1479775057434275845,False,False,False,False,False,
1446219036761763844,True,True,False,False,False,
1362309063573389312,False,False,False,False,False,
1446412983744225291,False,True,False,False,False,
1433445558627102722,True,False,False,False,False,
1402528560250822658,False,False,True,True,False,
1482652838547570689,False,False,True,True,False,
1225742897246560256,False,False,False,False,False,
1264861033526673408,False,False,False,False,False,
1466499671275233286,False,False,False,False,False,
1480461937574125568,False,False,False,False,False,
1476638321438769155,False,False,False,False,False,
1417918400341454848,False,False,False,False,False,
1239830150663020544,False,False,False,False,False,
1477619312076767234,False,False,True,False,False,
1406735830052397058,False,False,False,False,False,
1471775822616879114,False,False,False,False,False,
1497969915738865664,True,False,False,False,False,
1464669037833728008,False,False,False,False,False,
1425447273870282753,True,False,False,False,False,
1493864898497060866,False,False,False,False,False,
1488597415775342592,True,True,False,False,False,
1313616700651319303,False,False,False,False,False,
1391841467161890817,False,True,False,False,False,
1430549866791514113,True,False,False,False,False,
1336410783757037576,False,False,False,False,False,
1387404844575727617,True,True,False,False,False,
1317609505908281345,False,False,False,False,False,
1430273306159198208,True,False,True,False,False,
1440176592274137090,False,False,True,False,False,
1367842419467751425,False,False,False,False,False,
1461443481122004996,True,False,False,False,False,
1413137641864798219,False,False,False,False,False,
1407737615810547716,False,False,False,False,False,
1483394122576715777,False,False,False,False,False,
1351816328072613889,False,False,True,True,False,
1264174646016032769,False,True,False,False,False,
1412126943416356873,False,False,True,False,False,
1326615863861063680,False,False,False,False,False,
1470887164854607877,False,False,True,False,True,
1363554869613854722,False,True,False,False,False,
1370097574498103298,False,False,False,False,False,
1364831029643661315,False,False,False,False,False,
1421112596585926658,True,False,False,False,False,
1476521591517462530,True,False,False,False,False,
1449479330489307136,False,False,True,True,False,
1432285293445517313,False,False,False,False,False,
1374645663410102273,False,False,False,False,False,
1237126506922598403,False,False,False,False,False,
1486773772673822724,True,False,True,True,False,
1355994995128463366,False,False,False,False,False,
1234946670556778497,False,False,False,False,False,
1472634081674465285,False,False,False,False,False,
1289945563937439744,False,False,False,False,False,
1382232307298398208,False,False,False,False,False,
1446591615439708161,False,False,False,False,False,
1449043926967623683,False,False,False,False,False,
1440455590862458893,False,False,False,False,False,
1436461015231864836,False,False,False,False,False,
1436312211761164292,False,False,False,False,False,
1375413708931928072,False,False,False,False,False,
1448261060759334916,True,False,True,True,False,
1479243391485546497,True,False,False,False,False,
1408121212186861573,False,False,False,False,False,
1483397395790671877,False,False,False,False,False,
1249732103631261698,False,True,False,False,False,
1408860962585776129,False,False,False,False,False,
1382400169891745793,False,False,False,False,False,
1427789406707015680,False,False,False,False,False,
1329400865938165761,False,False,True,True,False,
1459903195992449026,False,False,False,False,False,
1258398670518734849,False,False,False,False,False,
1482126361200369666,True,False,True,True,False,
1328967265165914112,False,False,True,True,False,
1488152770662346760,False,False,False,False,False,
1340717674729533443,False,False,False,False,False,
1267026085432229888,False,False,False,False,False,
1314574337358344195,False,False,False,False,False,
1465553547009970180,False,False,False,False,False,
1415966970038657027,False,False,False,False,False,
1477244560317288448,True,False,False,False,False,
1198240993872613376,False,False,False,False,False,
1356639016142184449,False,False,False,False,False,
1320579924655251456,False,False,False,False,False,
1482900225018961920,False,True,False,False,False,
1305779148447789056,False,False,True,False,False,
1262383190221733889,False,False,True,False,False,
1347346120314400769,True,False,True,False,False,
1363122622062604288,False,False,True,True,False,
1464697158817525767,False,False,False,False,False,
1444535681343266821,False,False,False,False,False,
1344620872548708353,True,False,False,False,False,
1406933891412369414,False,False,False,False,False,
1417163610355339271,False,True,False,False,False,
1447618385370570755,False,False,True,True,False,
1369703788269932547,False,False,False,False,False,
1369335625028169738,False,False,False,False,False,
1468718680527843338,False,False,False,False,False,
1352302605490397186,False,False,True,True,False,
1454382584826372098,False,False,True,True,False,
1485403979869990912,False,False,False,False,False,
1409068967197646854,False,False,False,False,False,
1418662686745890817,False,True,False,False,False,
1453858667363774470,False,False,True,True,False,
1239630936846802946,False,False,True,False,True,
1470800779040673795,False,False,True,False,False,
1469442204489895942,False,False,False,False,False,
1459191759150460941,False,True,False,False,False,
1451996388787580929,False,False,False,False,False,
1335189091621736448,False,False,False,False,False,
1477743199909257220,True,False,False,False,False,
1339920551024988160,True,False,False,False,False,
1297457598418104320,False,False,False,False,False,
1258112989581971459,False,False,True,True,False,
1453191237553459204,False,False,True,False,False,
1415577433806458880,False,False,False,False,False,
1343960385892868099,False,False,False,False,False,
1448971984034013201,True,False,True,True,False,
1419683503164346370,True,True,False,False,False,
1447828628553744387,False,False,False,False,False,
1303643766587297794,False,False,False,False,False,
1320630536985956352,False,False,False,False,False,
1400136177009704969,True,False,True,True,False,
1256683360576995328,False,False,False,False,False,
1318158987800563713,False,False,False,False,False,
1377258744556453889,False,False,False,False,False,
1476140043878158336,False,False,False,False,False,
1485992939700604933,True,False,True,True,False,
1309050636173012993,False,False,False,False,False,
1355448563652812801,False,False,False,False,False,
1472938123084668931,False,False,False,False,False,
1336857783396950017,True,True,False,False,False,
1454082248874020871,False,False,False,False,False,
1471914394011455488,False,False,False,False,False,
1447590812879974400,False,False,False,False,False,
1341079059615330306,False,False,False,False,False,
1452105390779420675,False,False,True,True,True,
1454587749797961728,True,True,True,True,False,
1344466119495712769,False,False,False,False,False,
1442225492120244227,False,False,False,False,False,
1319829203626291206,False,False,False,False,False,
1480471721945804801,False,False,False,False,False,
1452268953196183558,False,True,True,True,False,
1450929158129917954,False,False,False,False,False,
1414282125734461443,True,False,False,False,False,
1441164873895858182,True,False,False,False,False,
1331922710520340481,False,False,False,False,False,
1413572891547947023,True,False,True,True,False,
1443180108118958080,False,False,False,False,False,
1444913365734674433,False,False,False,False,False,
1238964592379740160,False,True,False,False,False,
1478126942352199680,False,False,False,False,False,
1432449263204700164,True,False,False,False,False,
1454129097391620103,False,False,True,False,False,
1436748195909050383,True,False,False,False,False,
1316454187090272262,False,False,True,False,False,
1334020966020751360,True,True,False,False,False,
1469640470989053953,True,True,False,False,False,
1417393633863606272,False,False,False,False,False,
1442308520842612736,True,False,True,True,False,
1331177857528246272,False,False,True,False,False,
1418094762649870339,False,False,False,False,False,
1346790862785810432,False,False,True,True,False,
1447658177647058949,False,False,False,False,False,
1411661260668772352,False,False,False,False,False,
1476329437566230538,False,False,False,False,False,
1277613613734342657,False,False,False,False,False,
1354514819903348737,False,False,False,False,False,
1452209394763145219,False,False,False,False,False,
1335521356176388096,False,False,False,False,False,
1424475879426695177,False,False,False,False,False,
1462148766232944647,False,False,False,False,False,
1450153997973741572,False,False,True,False,False,
1446851371546861570,False,False,False,False,False,
1415783214103285765,False,False,False,False,False,
1420052636875694083,False,False,True,True,False,
1443213845984546816,True,False,False,False,False,
1261935814487015424,False,False,False,False,False,
1429939935960764416,False,False,False,False,False,
1345019054227156992,False,False,True,False,False,
1478221322803040256,False,False,False,False,False,
1330799002300928003,False,False,False,False,False,
1313008491095904256,False,False,False,False,False,
1432034745769242630,False,False,False,False,False,
1472117587022696450,False,False,True,True,False,
1436122753409720325,False,False,False,False,False,
1468597131799846914,False,False,False,False,False,
1476018299674763267,True,True,False,False,False,
1403354218287833094,False,False,False,False,False,
1439504051083882500,False,False,False,False,False,
1425511432863506438,True,False,False,False,False,
1322624316295598080,False,False,True,True,False,
1388939396918005761,False,False,True,False,False,
1336816475588472835,False,False,False,False,False,
1339229590452133891,False,False,False,False,False,
1437431645619900419,False,False,False,False,False,
1443137708856053761,False,False,True,False,False,
1428799102742040586,False,False,False,False,False,
1347084714742579200,False,False,False,False,False,
1373643176456638464,False,False,False,False,False,
1312015105568247808,False,False,True,True,True,
1474869775541149704,False,False,True,False,False,
1460489572828205058,False,False,True,True,False,
1477962352351981568,False,False,True,False,True,
1407595329533497344,False,False,False,False,False,
1473373151690117124,False,False,False,False,False,
1493605207669882888,False,False,True,False,False,
1475822218831704069,True,False,False,False,False,
1352559407213785089,False,False,False,False,False,
1457823429202153475,False,False,False,False,False,
1461469546502451202,False,False,False,False,False,
1455014788606660612,False,False,True,False,True,
1473929077161611265,False,False,True,True,False,
1476676228035788801,False,False,True,True,False,
1302300463715450881,False,False,False,False,False,
1373751031067254784,False,False,True,False,False,
1482999820138725378,True,False,False,False,False,
1392611866875211779,False,False,False,False,False,
1437809654839529474,False,False,False,False,False,
1238719338074583040,False,True,False,False,False,
1459877190640836611,False,True,True,False,False,
1411773317703471109,False,False,True,True,False,
1355501701453787137,False,True,False,False,False,
1263035733650137088,False,False,False,False,False,
1411985040997765127,True,False,False,False,False,
1484297750829277184,True,False,False,False,False,
1267750772713947141,False,False,False,False,False,
1471897795099607043,False,False,True,False,False,
1418177445287677954,False,False,True,True,False,
1351967841914933251,False,False,False,False,False,
1360721110342451201,False,False,False,False,False,
1361988132141416448,False,False,False,False,False,
1455236154819678209,False,False,True,True,False,
1445949877054173191,False,False,True,False,False,
1481840469663436803,False,False,True,True,False,
1444122132665933825,False,False,False,False,False,
1438150551691087879,False,False,True,False,False,
1425357115934261250,False,False,False,False,False,
1241053445135704069,False,True,True,False,True,
1344909986053419008,False,False,True,True,False,
1478130283560030216,True,False,False,False,False,
1487456444207276037,False,False,False,False,False,
1437167476752715779,False,False,False,False,False,
1442555455557943304,False,True,False,False,False,
1475174315444387857,False,False,False,False,False,
1469402618254528512,False,False,False,False,False,
1420122800094806021,False,False,True,True,False,
1475621252467408900,False,False,False,False,False,
1468521760031182850,False,False,False,False,False,
1493984520571342848,True,False,False,False,False,
1448658335054503940,True,False,True,True,False,
1425844130782097417,False,False,False,False,False,
1477414436344410112,False,False,False,False,False,
1414681483978096642,True,False,False,False,False,
1439215126050131973,False,False,False,False,False,
1447567051036536835,True,False,False,False,False,
1420445683979636736,False,False,False,False,False,
1472618546152841226,False,False,True,True,False,
1454977713282949122,True,False,False,False,False,
1334217649677623297,True,True,False,False,False,
1424672188641288193,False,False,False,False,False,
1414863901120999424,False,False,False,False,False,
1323979879608733696,False,False,True,True,False,
1405480452446695425,False,True,False,False,False,
1498799477079089156,True,False,False,False,False,
1476826020959461378,True,False,False,False,False,
1298213322014232576,False,False,False,False,False,
1396204910425874433,True,False,False,False,False,
1434193303868776449,True,False,False,False,False,
1488441450471829506,False,False,False,False,False,
1448103397488463878,False,False,True,False,False,
1430288433075736580,True,False,False,False,False,
1256919620373696512,False,False,False,False,False,
1415650014391640067,False,False,False,False,False,
1433215231895932931,False,False,False,False,False,
1299478484872462336,False,False,True,True,True,
1456414893289230338,False,False,True,False,False,
1333549219852988425,False,False,True,True,False,
1358765961894121476,False,False,False,False,False,
1506754391642099722,False,True,False,False,False,
1340422008723496960,False,False,True,True,False,
1421436915128049669,False,False,True,True,False,
1478362817317253120,False,False,False,False,False,
1464687417932320776,False,False,False,False,False,
1470750263942299654,False,False,False,False,False,
1327249322740690944,False,True,True,True,False,
1437168334764748803,False,False,False,False,False,
1415598754858774529,False,False,False,False,False,
1339944820287156231,False,False,False,False,False,
1413852536998596608,False,False,False,False,False,
1415656428791115783,True,False,False,False,False,
1468518249923067911,True,False,True,True,False,
1294581111654436864,False,False,False,False,False,
1428479120938258433,False,False,False,False,False,
1491847514060111872,False,False,False,False,False,
1236999834319667202,False,False,False,False,False,
1477359638001577984,False,False,True,True,False,
1431882403522519041,True,True,False,False,False,
1401829338002165761,False,False,True,True,False,
1472672495039823873,False,False,False,False,False,
1424312616671928320,False,False,False,False,False,
1273755456046071808,False,False,False,False,False,
1479855022225731585,False,False,True,False,True,
1479654854255542273,True,False,False,False,False,
1479027114091364356,False,False,False,False,False,
1484171779044036609,False,False,False,False,False,
1421916176658190344,False,False,False,False,False,
1471110666912251917,False,False,True,True,False,
1459683256811626496,True,True,False,False,False,
1312026578524741634,False,False,False,False,False,
1477810334736039937,True,False,False,False,False,
1285189874228891648,False,False,False,False,False,
1409783303016697856,False,False,True,False,False,
1471029562607812610,False,False,False,False,False,
1382600465075044355,False,False,False,False,False,
1420341063194058757,False,False,True,True,False,
1406345404225105921,False,False,False,False,False,
1432296567113912321,False,False,False,False,False,
1434203125972353024,False,False,False,False,False,
1250533827828686853,False,False,True,True,False,
1329475895791382528,True,False,False,False,False,
1433560233956155398,False,False,False,False,False,
1394376236332462083,False,False,False,False,False,
1434259519031463937,False,False,True,True,True,
1478264068049879041,True,False,True,True,False,
1353118832114724865,False,False,False,False,False,
1355888567260569603,False,False,False,False,False,
1414883508510765064,False,False,False,False,False,
1468506098835595268,False,False,False,False,False,
1451808157618089985,False,False,False,False,False,
1305915585927294976,False,False,False,False,False,
1370070484696625158,False,False,False,False,False,
1449674211920912389,False,False,False,False,False,
1477626703761526790,False,False,True,True,False,
1476962647136518146,True,True,False,False,False,
1416163370953216000,False,False,False,False,False,
1445080182772088852,True,False,False,False,False,
1444846583514902529,False,False,False,False,False,
1333013728837722116,False,False,False,False,False,
1486309120626020352,False,False,True,True,False,
1441086423889694721,False,False,False,False,False,
1273267082709344257,False,False,False,False,False,
1458262447001899009,False,False,False,False,False,
1423751621494906885,False,False,False,False,False,
1270818648488378369,False,False,False,False,False,
1496459844404002827,False,False,False,False,False,
1444732587331751941,False,False,False,False,False,
1297470097649553410,False,False,True,False,False,
1341149197622501379,False,False,False,False,False,
1372234787465830400,False,False,False,False,False,
1350482330910134273,False,False,False,False,False,
1365614675136819200,False,False,True,False,False,
1471843916899098626,False,False,True,True,False,
1378275355740397577,False,False,False,False,False,
1364219216098975748,False,False,True,True,False,
1240025293789827073,False,True,False,False,False,
1313109517425672195,False,False,True,False,False,
1464653227530539011,False,False,False,False,False,
1351587028203429888,True,True,False,False,False,
1455996636899971079,False,False,False,False,False,
1410898004849090560,True,False,True,True,False,
1387320761434640393,False,False,True,False,False,
1450875567922946054,False,True,False,False,False,
1325356651491323904,False,False,True,False,False,
1475636915185590285,False,False,False,False,False,
1345083617668685829,False,True,False,False,False,
1418356944423858181,False,False,False,False,False,
1462578346873790470,False,False,True,True,False,
1417479278871072776,False,False,False,False,False,
1450036977777119233,False,False,False,False,False,
1296107681355366400,False,True,True,False,True,
1313246390408151040,False,False,False,False,False,
1445779976188428295,False,False,False,False,False,
1288075560573456386,False,False,False,False,False,
1478470779897532428,False,False,False,False,False,
1387420202154012673,True,False,False,False,False,
1474468168609550349,False,False,False,False,False,
1438860119459180550,False,False,False,False,False,
1453819977509769219,False,False,False,False,False,
1446415087842074624,True,False,False,False,False,
1440592509097283589,True,False,False,False,False,
1333767129968103425,True,False,False,False,False,
1450782653448396809,False,False,False,False,False,
1438050662504349705,False,False,False,False,False,
1368672308957708290,True,True,False,False,False,
1403057053875245059,False,True,False,False,False,
1425858562274725891,False,False,False,False,False,
1443755777202733058,False,True,True,True,True,
1443640636888977418,False,False,False,False,False,
1479025859575095297,False,False,False,False,False,
1458569690066964484,False,False,False,False,False,
1314242318493417473,False,False,True,True,True,
1438650250315673601,False,False,False,False,False,
1456960562194223105,False,False,True,True,False,
1471220487690858504,False,False,False,False,False,
1425369157214801924,False,False,False,False,False,
1344078060253896705,False,False,False,False,False,
1367398823421698048,False,False,True,False,False,
1469622984600174592,True,True,False,False,False,
1474091264316424195,False,False,False,False,False,
1410993890174410754,True,False,False,False,False,
1264953415299448838,False,False,False,False,False,
1488828187954065410,True,False,False,False,False,
1368896245876539400,False,False,False,False,False,
1333121150797443072,False,False,False,False,False,
1307361833112739849,False,False,False,False,False,
1264731649591455745,True,False,True,True,False,
1377969981506383872,False,False,False,False,False,
1362482919919546371,False,False,False,False,False,
1464164456020299817,False,False,False,False,False,
1428769678273429511,True,False,False,False,False,
1418001570453676035,False,False,True,True,True,
1316815747440668675,False,True,False,False,False,
1448353627647660034,True,False,True,True,False,
1448163938701565953,False,False,True,True,False,
1284284296258355202,False,False,False,False,False,
1476329215700131845,False,False,False,False,False,
1478023943621685252,False,False,True,True,False,
1367562303084888065,True,False,False,False,False,
1418828297849421832,False,False,False,False,False,
1371870914040754179,False,False,True,True,False,
1348921617938849793,False,False,True,True,False,
1416761511087951873,False,False,False,False,False,
1404463510432722950,False,False,True,False,False,
1460604343065919490,False,False,False,False,False,
1321931749132324864,False,True,False,False,False,
1451482177485553666,False,False,False,False,False,
1471611271669817351,True,False,False,False,False,
1315478993974550528,False,False,True,True,False,
1473854158235222027,False,False,False,False,False,
1397081372645339138,False,False,True,True,False,
1413804472002826241,False,False,True,False,False,
1491810380116602889,False,False,False,False,False,
1398474025043701760,False,False,False,False,False,
1436125497121988608,False,False,False,False,False,
1387430864091553797,False,False,False,False,False,
1473502993559527424,False,False,True,True,False,
1474333613193900034,True,False,False,False,False,
1393165587078078466,False,False,False,False,False,
1443552154338332678,False,False,False,False,False,
1345876639025135618,True,False,False,False,False,
1316487727320309761,False,False,True,True,True,
1401130901057196035,False,False,False,False,False,
1341821566984843266,False,True,False,False,False,
1413801086356529158,True,False,False,False,False,
1370410780592644102,False,False,False,False,False,
1357720387791036417,False,False,True,False,False,
1419458921115357190,False,False,False,False,False,
1422614609706594306,True,True,False,False,False,
1462369955626852352,False,False,False,False,False,
1346395010464428032,False,False,False,False,False,
1482352630571704321,False,False,False,False,False,
1369668228759293953,False,False,False,False,False,
1305785910731124736,False,False,False,False,False,
1473805935361413121,False,False,False,False,False,
1472185442871164931,False,False,False,False,False,
1411289632793235461,False,False,False,False,False,
1461379194387058688,False,False,False,False,False,
1407292432954318858,False,False,False,False,False,
1364979368947245061,False,False,False,False,False,
1445778613517783047,True,False,False,False,False,
1455231122338684935,False,False,False,False,False,
1331316113557295107,False,False,False,False,False,
1352636670768775168,False,False,True,True,False,
1443954213130735617,False,False,False,False,False,
1470412734009327617,False,False,False,False,False,
1457726083688697867,True,True,False,False,False,
1425857320718798853,False,False,False,False,False,
1397457451214123008,False,False,True,False,False,
1425835062445019138,False,False,False,False,False,
1315902259365122048,False,False,False,False,False,
1473748623489916928,True,True,False,False,False,
1476223863625289729,True,False,False,False,False,
1473156279128440832,False,False,True,True,True,
1316449421127712768,False,False,False,False,False,
1448370724352053249,False,False,False,False,False,
1493067924583718918,False,False,False,False,False,
1479349518973878272,False,False,False,False,False,
1304310508875657217,False,False,True,True,True,
1422611806607007751,False,False,False,False,False,
1444792489924341762,True,True,False,False,False,
1407108087320879107,True,False,False,False,False,
1333185005409984515,True,False,False,False,False,
1394611693020487680,False,False,False,False,False,
1453963510916870145,False,False,True,False,False,
1327657484249669636,False,False,False,False,False,
1470330758229286912,False,False,False,False,False,
1448706965199278089,False,True,False,False,False,
1436305186679672835,False,False,True,True,False,
1435294019366449156,False,False,False,False,False,
1392073102474022913,False,False,False,False,False,
1318465943522189317,False,False,False,False,False,
1425118576797704199,False,False,True,True,False,
1479895542209683458,False,False,False,False,False,
1470566791348998145,False,False,False,False,False,
1486723981663039497,False,False,False,False,False,
1472976919503294464,False,False,True,True,False,
1447318637417730048,True,True,True,True,True,
1471493128322355212,False,False,True,False,False,
1303087340244684813,False,True,False,False,False,
1448707416418291717,False,False,False,False,False,
1294385486694354947,False,False,False,False,False,
1422636873936261126,False,False,False,False,False,
1470841196088020992,False,False,False,False,False,
1425735124482764810,False,False,False,False,False,
1435869075578753025,True,True,False,False,False,
1356571716865183744,False,False,True,True,True,
1307597867390038017,False,False,False,False,False,
1355492582617448448,False,True,True,False,True,
1419088366486753283,False,False,True,True,False,
1347909900995866626,False,False,False,False,False,
1455521762649821192,True,True,False,False,False,
1476133315656798209,False,False,False,False,False,
1341295183816777728,False,False,True,True,False,
1451444799438041088,False,False,True,True,False,
1355382120521347072,True,False,False,False,False,
1478673808852672513,True,False,False,False,False,
1476640744345681920,True,True,False,False,False,
1466854588061995012,False,False,False,False,False,
1417213326736576527,True,False,False,False,False,
1415323793908801541,False,False,False,False,False,
1470745858350190599,False,False,False,False,False,
1472609764500815872,False,False,True,True,False,
1479347683735359493,False,True,True,True,True,
1311386692071370753,False,False,False,False,False,
1479723773133787140,False,False,False,False,False,
1473215917605912576,False,False,False,False,False,
1422313668532858887,False,False,False,False,False,
1466813766516027398,False,False,True,True,False,
1462125513816915975,False,True,False,False,False,
1478625104930160643,False,True,False,False,False,
1448130894313701379,True,False,True,True,False,
1291295953744547840,False,True,False,False,False,
1456262751995658252,True,False,False,False,False,
1442344328953663490,False,False,False,False,False,
1477658712286261250,False,False,False,False,False,
1334671198282788870,False,False,False,False,False,
1492854284916035587,True,False,False,False,False,
1442531402088468480,False,False,False,False,False,
1355148355584876544,True,False,False,False,False,
1482203552013500416,False,False,False,False,False,
1446063419606634500,True,False,False,False,False,
1308848619819237384,False,False,False,False,False,
1432419256705159170,False,False,True,True,False,
1431297979378552836,True,False,False,False,False,
1443785350703468544,False,False,True,False,False,
1471775084205465600,False,False,False,False,False,
1397484082590801922,False,False,False,False,False,
1414585471074721795,False,False,False,False,False,
1471978302177001479,False,False,False,False,False,
1468315107931348997,False,False,False,False,False,
1450686699793633286,False,False,False,False,False,
1321751630325362688,False,False,False,False,False,
1241403470990753793,False,True,False,False,False,
1441826456724643843,False,False,False,False,False,
1348000455872438276,True,False,False,False,False,
1306909728451198979,False,True,False,False,False,
1400848219123425283,True,False,False,False,False,
1416407739715174400,False,False,False,False,False,
1447195495823200264,False,False,False,False,False,
1471876465213984771,False,False,True,True,False,
1475110033130237960,True,False,False,False,False,
224596241496031233,False,True,False,False,False,
1434625746106998785,True,False,False,False,False,
1496786719148019714,False,False,True,True,True,
1483874422901641216,False,False,False,False,False,
1423600563405660162,False,False,False,False,False,
1459974655612182538,False,False,False,False,False,
1372220006394658819,False,False,False,False,False,
1303306617639837697,False,False,False,False,False,
1322471102938046464,False,False,False,False,False,
1385241806116425733,True,False,False,False,False,
1348207541130588161,False,False,True,True,False,
1343899883670040576,False,False,True,False,False,
1418256520811188237,False,False,True,False,False,
1446905541586944003,False,False,False,False,False,
1442390917286141960,False,False,False,False,False,
1315720451415511046,False,False,True,True,False,
1344351801680797698,False,False,False,False,False,
1443147219230732291,False,False,True,True,False,
1483225811377401866,False,False,False,False,False,
1354384327967203328,False,False,True,False,False,
1413458475212935172,False,False,True,False,False,
1477009816593723392,False,False,True,True,False,
1377609637038587910,False,False,False,False,False,
1297920601550516224,False,False,False,False,False,
1480132478765518849,True,False,False,False,False,
1311917467858612226,False,False,False,False,False,
1441148652282474498,True,False,False,False,False,
1429931971652763649,False,False,True,True,True,
1466042528428396547,False,False,False,False,False,
1355934489516646400,False,False,False,False,False,
1464350257945448451,False,False,True,False,True,
1455642904282677250,False,False,False,False,False,
1458194977054416897,False,True,False,False,False,
1471937490256809990,False,False,False,False,False,
1333549045760077830,False,False,True,True,False,
1429836518185742339,False,False,True,True,False,
1471153542480154634,True,False,False,False,False,
1493699305290579968,False,False,False,False,False,
1351838693795966976,False,False,False,False,False,
1331585088543477761,False,False,False,False,False,
1415708293738156044,False,False,False,False,False,
1439352510444150785,False,False,False,False,False,
1346868174252343303,False,False,False,False,False,
1394695751004041217,False,False,True,False,False,
1364532789454995459,False,False,False,False,False,
1482472032528916482,True,False,True,True,False,
1460935781036568583,False,False,True,False,True,
1472286639397478405,True,False,False,False,False,
1471389955939258373,False,False,False,False,False,
1480327648320671750,True,True,False,False,False,
1489221408781893637,False,True,False,False,False,
1452467570947371016,True,True,True,True,False,
1443836988218437636,False,True,False,False,False,
1429445320644120580,False,True,False,False,False,
1471486040624009221,True,False,False,False,False,
1354477696361910274,False,False,True,False,False,
1464390586509713409,False,False,False,False,False,
1478014954108342274,False,False,False,False,False,
1312312676740198401,False,False,False,False,False,
1437140659304026115,True,True,False,False,False,
1287502733034094592,False,False,False,False,False,
1488712503047581699,True,False,False,False,False,
1475502010527059976,True,False,False,False,False,
1463503551884406784,False,False,False,False,False,
1444819709376049155,False,True,True,False,False,
1470752155279761410,False,False,False,False,False,
1469010814099144709,True,False,False,False,False,
1360854336146931716,False,False,False,False,False,
1374436427556032523,False,False,False,False,False,
1385121849747677185,False,False,False,False,False,
1479900467933196290,False,False,False,False,False,
1432739084234018819,True,False,False,False,False,
1500182025797570566,False,False,False,False,False,
1474007612576485386,False,False,True,False,False,
1409254528180961281,False,False,True,True,False,
1448980492490088452,False,False,False,False,False,
1329376659783512066,False,False,True,False,False,
1338610155353726976,False,False,True,False,True,
1475473487527612424,True,True,False,False,False,
1432841896574046212,False,False,False,False,False,
1326856016953225216,True,False,False,False,False,
1452634274189004802,False,False,False,False,False,
1435187399936684033,False,False,False,False,False,
1431569547383947266,False,False,False,False,False,
1328401606384214017,False,False,True,False,False,
1451552520640270345,True,False,True,False,False,
1483822510898565121,False,False,False,False,False,
1477673224401993742,True,False,False,False,False,
1438734770935009285,False,False,False,False,False,
1258446301110419457,False,False,True,False,True,
1470823905057198084,False,False,False,False,False,
1412403386687832064,False,False,False,False,False,
1439782389958340608,True,True,False,False,False,
1474387458800459777,False,False,False,False,False,
1471158190708510730,False,False,False,False,False,
1457767923007860741,False,False,True,True,False,
1444007987606130696,False,False,False,False,False,
1438909303931523078,False,False,False,False,False,
1424757877051428869,False,False,False,False,False,
1334503726208323584,False,False,False,False,False,
1470386983927443465,False,False,True,False,True,
1351103941342330880,True,True,False,False,False,
1467476101131816961,False,False,False,False,False,
1453042123608047627,False,False,False,False,False,
1423616280066678787,False,False,False,False,False,
1357719833517961217,False,False,True,False,False,
1264219004908036102,False,False,True,False,False,
1373308001252216835,True,False,True,False,False,
1469226794054299650,False,False,False,False,False,
1264172232487690243,False,False,True,True,False,
1367562303084888065,True,False,False,False,False,
